Solutions,2,Building time,0.048s,Nodes,21 (1 091.8 n/s),Backtracks,39,Fails,18,Restarts,0,Reines Max,10,Reines placees,3
Solutions,0,Building time,0.001s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,9
Solutions,92,Building time,0.001s,Nodes,688 (7 359.2 n/s),Backtracks,1 193,Fails,505,Restarts,0,Reines Max,10,Reines placees,1
Solutions,0,Building time,0.003s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,6
Solutions,18,Building time,0.000s,Nodes,116 (11 544.8 n/s),Backtracks,197,Fails,81,Restarts,0,Reines Max,10,Reines placees,2
Solutions,0,Building time,0.002s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,7
Solutions,65,Building time,0.001s,Nodes,631 (15 610.9 n/s),Backtracks,1 133,Fails,502,Restarts,0,Reines Max,10,Reines placees,1
Solutions,1,Building time,0.000s,Nodes,27 (20 651.6 n/s),Backtracks,53,Fails,26,Restarts,0,Reines Max,10,Reines placees,3
Solutions,1,Building time,0.000s,Nodes,16 (17 678.9 n/s),Backtracks,31,Fails,15,Restarts,0,Reines Max,10,Reines placees,3
Solutions,724,Building time,0.000s,Nodes,5 788 (17 518.5 n/s),Backtracks,10 129,Fails,4 341,Restarts,0,Reines Max,10,Reines placees,0
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,8
Solutions,92,Building time,0.000s,Nodes,688 (17 781.7 n/s),Backtracks,1 193,Fails,505,Restarts,0,Reines Max,10,Reines placees,1
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,8
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,2 (4 114.4 n/s),Backtracks,5,Fails,3,Restarts,0,Reines Max,10,Reines placees,5
Solutions,724,Building time,0.000s,Nodes,5 788 (23 644.6 n/s),Backtracks,10 129,Fails,4 341,Restarts,0,Reines Max,10,Reines placees,0
Solutions,3,Building time,0.000s,Nodes,22 (29 090.8 n/s),Backtracks,39,Fails,17,Restarts,0,Reines Max,10,Reines placees,3
Solutions,1,Building time,0.000s,Nodes,1 (3 660.8 n/s),Backtracks,1,Fails,0,Restarts,0,Reines Max,10,Reines placees,5
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,7
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,5
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,6
Solutions,64,Building time,0.000s,Nodes,525 (27 117.9 n/s),Backtracks,923,Fails,398,Restarts,0,Reines Max,10,Reines placees,1
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,5
Solutions,0,Building time,0.001s,Nodes,2 (5 192.1 n/s),Backtracks,5,Fails,3,Restarts,0,Reines Max,10,Reines placees,4
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,5
Solutions,0,Building time,0.000s,Nodes,2 (5 316.8 n/s),Backtracks,5,Fails,3,Restarts,0,Reines Max,10,Reines placees,4
Solutions,20,Building time,0.000s,Nodes,113 (30 625.7 n/s),Backtracks,187,Fails,74,Restarts,0,Reines Max,10,Reines placees,2
Solutions,9,Building time,0.000s,Nodes,94 (27 549.6 n/s),Backtracks,171,Fails,77,Restarts,0,Reines Max,10,Reines placees,2
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,6
Solutions,1,Building time,0.000s,Nodes,12 (20 082.6 n/s),Backtracks,23,Fails,11,Restarts,0,Reines Max,10,Reines placees,3
Solutions,4,Building time,0.000s,Nodes,28 (21 048.0 n/s),Backtracks,49,Fails,21,Restarts,0,Reines Max,10,Reines placees,3
Solutions,8,Building time,0.000s,Nodes,89 (27 118.3 n/s),Backtracks,163,Fails,74,Restarts,0,Reines Max,10,Reines placees,2
Solutions,0,Building time,0.000s,Nodes,1 (4 224.3 n/s),Backtracks,3,Fails,2,Restarts,0,Reines Max,10,Reines placees,5
Solutions,17,Building time,0.000s,Nodes,105 (29 196.3 n/s),Backtracks,177,Fails,72,Restarts,0,Reines Max,10,Reines placees,2
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,6
Solutions,93,Building time,0.000s,Nodes,671 (16 955.1 n/s),Backtracks,1 157,Fails,486,Restarts,0,Reines Max,10,Reines placees,1
Solutions,724,Building time,0.000s,Nodes,5 788 (41 135.8 n/s),Backtracks,10 129,Fails,4 341,Restarts,0,Reines Max,10,Reines placees,0
Solutions,14,Building time,0.001s,Nodes,102 (31 185.3 n/s),Backtracks,177,Fails,75,Restarts,0,Reines Max,10,Reines placees,2
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,7
Solutions,1,Building time,0.000s,Nodes,1 (4 202.9 n/s),Backtracks,1,Fails,0,Restarts,0,Reines Max,10,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,3 (11 462.5 n/s),Backtracks,7,Fails,4,Restarts,0,Reines Max,10,Reines placees,4
Solutions,5,Building time,0.000s,Nodes,63 (51 713.3 n/s),Backtracks,117,Fails,54,Restarts,0,Reines Max,10,Reines placees,2
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,6
Solutions,724,Building time,0.000s,Nodes,5 788 (54 478.1 n/s),Backtracks,10 129,Fails,4 341,Restarts,0,Reines Max,10,Reines placees,0
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,8
Solutions,1,Building time,0.001s,Nodes,20 (31 607.0 n/s),Backtracks,39,Fails,19,Restarts,0,Reines Max,10,Reines placees,3
Solutions,0,Building time,0.001s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,6
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,5
Solutions,48,Building time,0.000s,Nodes,567 (51 366.1 n/s),Backtracks,1 039,Fails,472,Restarts,0,Reines Max,10,Reines placees,1
Solutions,16,Building time,0.001s,Nodes,104 (32 035.7 n/s),Backtracks,177,Fails,73,Restarts,0,Reines Max,10,Reines placees,2
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,7
Solutions,1,Building time,0.000s,Nodes,13 (31 715.1 n/s),Backtracks,25,Fails,12,Restarts,0,Reines Max,10,Reines placees,3
Solutions,6,Building time,0.000s,Nodes,19 (30 300.7 n/s),Backtracks,27,Fails,8,Restarts,0,Reines Max,10,Reines placees,3
Solutions,11,Building time,0.000s,Nodes,89 (40 810.4 n/s),Backtracks,157,Fails,68,Restarts,0,Reines Max,10,Reines placees,2
Solutions,2,Building time,0.000s,Nodes,16 (31 195.0 n/s),Backtracks,29,Fails,13,Restarts,0,Reines Max,10,Reines placees,3
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,8
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,8
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,5
Solutions,724,Building time,0.000s,Nodes,5 788 (50 045.7 n/s),Backtracks,10 129,Fails,4 341,Restarts,0,Reines Max,10,Reines placees,0
Solutions,64,Building time,0.000s,Nodes,573 (58 435.5 n/s),Backtracks,1 019,Fails,446,Restarts,0,Reines Max,10,Reines placees,1
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,5
Solutions,1,Building time,0.000s,Nodes,11 (25 275.8 n/s),Backtracks,21,Fails,10,Restarts,0,Reines Max,10,Reines placees,3
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,9
Solutions,1,Building time,0.000s,Nodes,74 (21 928.0 n/s),Backtracks,147,Fails,73,Restarts,0,Reines Max,10,Reines placees,2
Solutions,724,Building time,0.000s,Nodes,5 788 (51 946.3 n/s),Backtracks,10 129,Fails,4 341,Restarts,0,Reines Max,10,Reines placees,0
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,7
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,5
Solutions,724,Building time,0.000s,Nodes,5 788 (54 955.2 n/s),Backtracks,10 129,Fails,4 341,Restarts,0,Reines Max,10,Reines placees,0
Solutions,0,Building time,0.000s,Nodes,2 (1 956.6 n/s),Backtracks,5,Fails,3,Restarts,0,Reines Max,10,Reines placees,4
Solutions,93,Building time,0.005s,Nodes,671 (56 241.1 n/s),Backtracks,1 157,Fails,486,Restarts,0,Reines Max,10,Reines placees,1
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,9
Solutions,64,Building time,0.000s,Nodes,573 (56 211.8 n/s),Backtracks,1 019,Fails,446,Restarts,0,Reines Max,10,Reines placees,1
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,7
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,7
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,7
Solutions,724,Building time,0.000s,Nodes,5 788 (61 115.5 n/s),Backtracks,10 129,Fails,4 341,Restarts,0,Reines Max,10,Reines placees,0
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,5
Solutions,6,Building time,0.000s,Nodes,24 (46 546.5 n/s),Backtracks,37,Fails,13,Restarts,0,Reines Max,10,Reines placees,3
Solutions,0,Building time,0.000s,Nodes,1 (5 084.7 n/s),Backtracks,3,Fails,2,Restarts,0,Reines Max,10,Reines placees,4
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,8
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,9
Solutions,9,Building time,0.000s,Nodes,93 (57 481.3 n/s),Backtracks,169,Fails,76,Restarts,0,Reines Max,10,Reines placees,2
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,6
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,8
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,1 (4 300.9 n/s),Backtracks,3,Fails,2,Restarts,0,Reines Max,10,Reines placees,4
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,7
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,9
Solutions,1,Building time,0.000s,Nodes,1 (6 264.8 n/s),Backtracks,1,Fails,0,Restarts,0,Reines Max,10,Reines placees,7
Solutions,1,Building time,0.000s,Nodes,74 (61 379.9 n/s),Backtracks,147,Fails,73,Restarts,0,Reines Max,10,Reines placees,2
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,9
Solutions,10,Building time,0.000s,Nodes,77 (50 337.6 n/s),Backtracks,135,Fails,58,Restarts,0,Reines Max,10,Reines placees,2
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,6
Solutions,5,Building time,0.000s,Nodes,83 (50 106.6 n/s),Backtracks,157,Fails,74,Restarts,0,Reines Max,10,Reines placees,2
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,8
Solutions,0,Building time,0.000s,Nodes,2 (9 353.0 n/s),Backtracks,5,Fails,3,Restarts,0,Reines Max,10,Reines placees,4
Solutions,724,Building time,0.000s,Nodes,5 788 (64 140.4 n/s),Backtracks,10 129,Fails,4 341,Restarts,0,Reines Max,10,Reines placees,0
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,7
Solutions,0,Building time,0.000s,Nodes,10 (30 294.9 n/s),Backtracks,21,Fails,11,Restarts,0,Reines Max,10,Reines placees,3
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,8
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,2 (9 985.9 n/s),Backtracks,5,Fails,3,Restarts,0,Reines Max,10,Reines placees,4
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,6
Solutions,48,Building time,0.000s,Nodes,567 (57 937.5 n/s),Backtracks,1 039,Fails,472,Restarts,0,Reines Max,10,Reines placees,1
Solutions,11,Building time,0.000s,Nodes,104 (55 866.9 n/s),Backtracks,187,Fails,83,Restarts,0,Reines Max,10,Reines placees,2
Solutions,7,Building time,0.000s,Nodes,86 (53 393.3 n/s),Backtracks,159,Fails,73,Restarts,0,Reines Max,10,Reines placees,2
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,8
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,4
Solutions,1,Building time,0.000s,Nodes,2 (9 610.2 n/s),Backtracks,3,Fails,1,Restarts,0,Reines Max,10,Reines placees,5
Solutions,1,Building time,0.000s,Nodes,11 (31 458.7 n/s),Backtracks,21,Fails,10,Restarts,0,Reines Max,10,Reines placees,3
Solutions,724,Building time,0.000s,Nodes,5 788 (67 541.6 n/s),Backtracks,10 129,Fails,4 341,Restarts,0,Reines Max,10,Reines placees,0
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,7
Solutions,2,Building time,0.000s,Nodes,14 (36 062.4 n/s),Backtracks,25,Fails,11,Restarts,0,Reines Max,10,Reines placees,3
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,5
Solutions,1,Building time,0.000s,Nodes,1 (7 265.5 n/s),Backtracks,1,Fails,0,Restarts,0,Reines Max,10,Reines placees,9
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,4
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,9
Solutions,724,Building time,0.000s,Nodes,5 788 (60 777.8 n/s),Backtracks,10 129,Fails,4 341,Restarts,0,Reines Max,10,Reines placees,0
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,6
Solutions,724,Building time,0.000s,Nodes,5 788 (56 585.5 n/s),Backtracks,10 129,Fails,4 341,Restarts,0,Reines Max,10,Reines placees,0
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,7
Solutions,724,Building time,0.000s,Nodes,5 788 (62 948.8 n/s),Backtracks,10 129,Fails,4 341,Restarts,0,Reines Max,10,Reines placees,0
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,6
Solutions,93,Building time,0.000s,Nodes,671 (59 302.5 n/s),Backtracks,1 157,Fails,486,Restarts,0,Reines Max,10,Reines placees,1
Solutions,13,Building time,0.000s,Nodes,90 (47 538.8 n/s),Backtracks,155,Fails,65,Restarts,0,Reines Max,10,Reines placees,2
Solutions,724,Building time,0.000s,Nodes,5 788 (59 445.8 n/s),Backtracks,10 129,Fails,4 341,Restarts,0,Reines Max,10,Reines placees,0
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,6
Solutions,20,Building time,0.000s,Nodes,99 (52 593.8 n/s),Backtracks,159,Fails,60,Restarts,0,Reines Max,10,Reines placees,2
Solutions,724,Building time,0.000s,Nodes,5 788 (60 218.9 n/s),Backtracks,10 129,Fails,4 341,Restarts,0,Reines Max,10,Reines placees,0
Solutions,65,Building time,0.002s,Nodes,574 (56 651.3 n/s),Backtracks,1 019,Fails,445,Restarts,0,Reines Max,10,Reines placees,1
Solutions,0,Building time,0.000s,Nodes,0 (0.0 n/s),Backtracks,0,Fails,1,Restarts,0,Reines Max,10,Reines placees,8
